source,series,checkpoint_count,train_count,assumed_noise_fraction,tail_energy_rank_1,tail_energy_rank_2,tail_energy_rank_3,selected_order,pencil_order,pencil_all_real_stable,pencil_poles,pencil_train_nrmse
reproduction,20260720__solver_uncertainty,21,12,0.01,0.2205811350257891,0.002431095263239428,0.001371762569693789,2,2,False,-0.337908-2.3046j|-0.337908+2.3046j,nan
reproduction,20260720__solver_uncertainty,21,12,0.02,0.2205811350257891,0.002431095263239428,0.001371762569693789,1,1,False,-0.654638,nan
reproduction,20260720__solver_uncertainty,21,12,0.03,0.2205811350257891,0.002431095263239428,0.001371762569693789,1,1,False,-0.654638,nan
reproduction,20260720__solver_uncertainty,21,14,0.005,0.5628708226177882,0.19879237192489269,0.032033182561786555,4+,4,False,-0.959533-0.712469j|-0.959533+0.712469j|0.182841-0.991057j|0.182841+0.991057j,nan
reproduction,20260720__solver_uncertainty,21,14,0.01,0.5628708226177882,0.19879237192489269,0.032033182561786555,4+,4,False,-0.959533-0.712469j|-0.959533+0.712469j|0.182841-0.991057j|0.182841+0.991057j,nan
reproduction,20260720__solver_uncertainty,21,14,0.02,0.5628708226177882,0.19879237192489269,0.032033182561786555,3,3,False,-0.845664|-0.0752348-0.936175j|-0.0752348+0.936175j,nan
reproduction,20260720__solver_uncertainty,21,14,0.03,0.5628708226177882,0.19879237192489269,0.032033182561786555,2,2,False,-0.502287-0.633968j|-0.502287+0.633968j,nan
reproduction,20260720__solver_uncertainty,21,15,0.005,0.6532495720370397,0.32045674280973013,0.10639729824269824,4+,4,False,-0.713239-0.596776j|-0.713239+0.596776j|0.189124-0.927802j|0.189124+0.927802j,nan
reproduction,20260720__solver_uncertainty,21,15,0.01,0.6532495720370397,0.32045674280973013,0.10639729824269824,4+,4,False,-0.713239-0.596776j|-0.713239+0.596776j|0.189124-0.927802j|0.189124+0.927802j,nan
reproduction,20260720__solver_uncertainty,21,15,0.02,0.6532495720370397,0.32045674280973013,0.10639729824269824,4+,4,False,-0.713239-0.596776j|-0.713239+0.596776j|0.189124-0.927802j|0.189124+0.927802j,nan
reproduction,20260720__solver_uncertainty,21,15,0.03,0.6532495720370397,0.32045674280973013,0.10639729824269824,3,3,False,-0.738534|-0.272354-0.812348j|-0.272354+0.812348j,nan
reproduction,20260720__solver_uncertainty,21,16,0.005,0.7061967910438375,0.42045492450374894,0.19541517549595114,4+,4,False,-0.693-0.474311j|-0.693+0.474311j|-0.0432756-0.879407j|-0.0432756+0.879407j,nan
reproduction,20260720__solver_uncertainty,21,16,0.01,0.7061967910438375,0.42045492450374894,0.19541517549595114,4+,4,False,-0.693-0.474311j|-0.693+0.474311j|-0.0432756-0.879407j|-0.0432756+0.879407j,nan
reproduction,20260720__solver_uncertainty,21,16,0.02,0.7061967910438375,0.42045492450374894,0.19541517549595114,4+,4,False,-0.693-0.474311j|-0.693+0.474311j|-0.0432756-0.879407j|-0.0432756+0.879407j,nan
reproduction,20260720__solver_uncertainty,21,16,0.03,0.7061967910438375,0.42045492450374894,0.19541517549595114,4+,4,False,-0.693-0.474311j|-0.693+0.474311j|-0.0432756-0.879407j|-0.0432756+0.879407j,nan
reproduction,20260720__verifier_uncertainty,21,10,0.005,0.5020731602885253,0.017542662181550612,0.004999450594044506,4+,4,False,-0.870837-1.38252j|-0.870837+1.38252j|-0.344955|1.81013,nan
reproduction,20260720__verifier_uncertainty,21,10,0.01,0.5020731602885253,0.017542662181550612,0.004999450594044506,2,2,False,-0.0642197-0.80346j|-0.0642197+0.80346j,nan
reproduction,20260720__verifier_uncertainty,21,10,0.02,0.5020731602885253,0.017542662181550612,0.004999450594044506,2,2,False,-0.0642197-0.80346j|-0.0642197+0.80346j,nan
reproduction,20260720__verifier_uncertainty,21,10,0.03,0.5020731602885253,0.017542662181550612,0.004999450594044506,2,2,False,-0.0642197-0.80346j|-0.0642197+0.80346j,nan
reproduction,20260720__verifier_uncertainty,21,12,0.005,0.5215183442573678,0.3114020793643631,0.10859870165125685,4+,4,False,-1.37287|0.0145296-0.880866j|0.0145296+0.880866j|0.661745,nan
reproduction,20260720__verifier_uncertainty,21,12,0.01,0.5215183442573678,0.3114020793643631,0.10859870165125685,4+,4,False,-1.37287|0.0145296-0.880866j|0.0145296+0.880866j|0.661745,nan
reproduction,20260720__verifier_uncertainty,21,12,0.02,0.5215183442573678,0.3114020793643631,0.10859870165125685,4+,4,False,-1.37287|0.0145296-0.880866j|0.0145296+0.880866j|0.661745,nan
reproduction,20260720__verifier_uncertainty,21,12,0.03,0.5215183442573678,0.3114020793643631,0.10859870165125685,4+,4,False,-1.37287|0.0145296-0.880866j|0.0145296+0.880866j|0.661745,nan
reproduction,20260720__verifier_uncertainty,21,14,0.005,0.7173826493994613,0.45002992569354705,0.18803221423192804,4+,4,False,-0.993992|0.369458|0.495713-0.777263j|0.495713+0.777263j,nan
reproduction,20260720__verifier_uncertainty,21,14,0.01,0.7173826493994613,0.45002992569354705,0.18803221423192804,4+,4,False,-0.993992|0.369458|0.495713-0.777263j|0.495713+0.777263j,nan
reproduction,20260720__verifier_uncertainty,21,14,0.02,0.7173826493994613,0.45002992569354705,0.18803221423192804,4+,4,False,-0.993992|0.369458|0.495713-0.777263j|0.495713+0.777263j,nan
reproduction,20260720__verifier_uncertainty,21,14,0.03,0.7173826493994613,0.45002992569354705,0.18803221423192804,4+,4,False,-0.993992|0.369458|0.495713-0.777263j|0.495713+0.777263j,nan
reproduction,20260720__verifier_uncertainty,21,15,0.005,0.735502560018144,0.5122181621658153,0.2932178716042249,4+,4,False,-0.776994|0.120476|0.576246-0.684461j|0.576246+0.684461j,nan
reproduction,20260720__verifier_uncertainty,21,15,0.01,0.735502560018144,0.5122181621658153,0.2932178716042249,4+,4,False,-0.776994|0.120476|0.576246-0.684461j|0.576246+0.684461j,nan
reproduction,20260720__verifier_uncertainty,21,15,0.02,0.735502560018144,0.5122181621658153,0.2932178716042249,4+,4,False,-0.776994|0.120476|0.576246-0.684461j|0.576246+0.684461j,nan
reproduction,20260720__verifier_uncertainty,21,15,0.03,0.735502560018144,0.5122181621658153,0.2932178716042249,4+,4,False,-0.776994|0.120476|0.576246-0.684461j|0.576246+0.684461j,nan
reproduction,20260720__verifier_uncertainty,21,16,0.005,0.7734826043671877,0.5527928906726571,0.36598043789677054,4+,4,False,-0.84946|-0.133177|0.463382-0.741092j|0.463382+0.741092j,nan
reproduction,20260720__verifier_uncertainty,21,16,0.01,0.7734826043671877,0.5527928906726571,0.36598043789677054,4+,4,False,-0.84946|-0.133177|0.463382-0.741092j|0.463382+0.741092j,nan
reproduction,20260720__verifier_uncertainty,21,16,0.02,0.7734826043671877,0.5527928906726571,0.36598043789677054,4+,4,False,-0.84946|-0.133177|0.463382-0.741092j|0.463382+0.741092j,nan
reproduction,20260720__verifier_uncertainty,21,16,0.03,0.7734826043671877,0.5527928906726571,0.36598043789677054,4+,4,False,-0.84946|-0.133177|0.463382-0.741092j|0.463382+0.741092j,nan
reproduction,20260720__uncertainty_gap,21,10,0.005,0.4993262381943772,0.007820570088375244,0.00013797237194384875,3,3,False,-0.982999-1.7141j|-0.982999+1.7141j|1.98721,nan
reproduction,20260720__uncertainty_gap,21,10,0.01,0.4993262381943772,0.007820570088375244,0.00013797237194384875,2,2,False,-0.114092-1.37196j|-0.114092+1.37196j,nan
reproduction,20260720__uncertainty_gap,21,10,0.02,0.4993262381943772,0.007820570088375244,0.00013797237194384875,2,2,False,-0.114092-1.37196j|-0.114092+1.37196j,nan
reproduction,20260720__uncertainty_gap,21,10,0.03,0.4993262381943772,0.007820570088375244,0.00013797237194384875,2,2,False,-0.114092-1.37196j|-0.114092+1.37196j,nan
reproduction,20260720__uncertainty_gap,21,12,0.005,0.5373672289822605,0.10783988524131109,0.043787224830170814,4+,4,False,-0.946951-1.65982j|-0.946951+1.65982j|2.4134|3.97479,nan
reproduction,20260720__uncertainty_gap,21,12,0.01,0.5373672289822605,0.10783988524131109,0.043787224830170814,4+,4,False,-0.946951-1.65982j|-0.946951+1.65982j|2.4134|3.97479,nan
reproduction,20260720__uncertainty_gap,21,12,0.02,0.5373672289822605,0.10783988524131109,0.043787224830170814,4+,4,False,-0.946951-1.65982j|-0.946951+1.65982j|2.4134|3.97479,nan
reproduction,20260720__uncertainty_gap,21,12,0.03,0.5373672289822605,0.10783988524131109,0.043787224830170814,2,2,False,-0.0265701-1.11826j|-0.0265701+1.11826j,nan
reproduction,20260720__uncertainty_gap,21,14,0.005,0.6587806456611212,0.34102776424362335,0.18160295820651015,4+,4,False,-0.375058-0.926298j|-0.375058+0.926298j|0.598782-0.867736j|0.598782+0.867736j,nan
reproduction,20260720__uncertainty_gap,21,14,0.01,0.6587806456611212,0.34102776424362335,0.18160295820651015,4+,4,False,-0.375058-0.926298j|-0.375058+0.926298j|0.598782-0.867736j|0.598782+0.867736j,nan
reproduction,20260720__uncertainty_gap,21,14,0.02,0.6587806456611212,0.34102776424362335,0.18160295820651015,4+,4,False,-0.375058-0.926298j|-0.375058+0.926298j|0.598782-0.867736j|0.598782+0.867736j,nan
reproduction,20260720__uncertainty_gap,21,14,0.03,0.6587806456611212,0.34102776424362335,0.18160295820651015,4+,4,False,-0.375058-0.926298j|-0.375058+0.926298j|0.598782-0.867736j|0.598782+0.867736j,nan
reproduction,20260720__uncertainty_gap,21,15,0.005,0.7022852955241101,0.42357596035813494,0.2331203176516907,4+,4,False,-0.337432-0.837789j|-0.337432+0.837789j|0.344922-0.76923j|0.344922+0.76923j,nan
reproduction,20260720__uncertainty_gap,21,15,0.01,0.7022852955241101,0.42357596035813494,0.2331203176516907,4+,4,False,-0.337432-0.837789j|-0.337432+0.837789j|0.344922-0.76923j|0.344922+0.76923j,nan
reproduction,20260720__uncertainty_gap,21,15,0.02,0.7022852955241101,0.42357596035813494,0.2331203176516907,4+,4,False,-0.337432-0.837789j|-0.337432+0.837789j|0.344922-0.76923j|0.344922+0.76923j,nan
reproduction,20260720__uncertainty_gap,21,15,0.03,0.7022852955241101,0.42357596035813494,0.2331203176516907,4+,4,False,-0.337432-0.837789j|-0.337432+0.837789j|0.344922-0.76923j|0.344922+0.76923j,nan
reproduction,20260720__uncertainty_gap,21,16,0.005,0.735282534580976,0.4859291539415424,0.31402856217491476,4+,4,False,-0.319581-0.890736j|-0.319581+0.890736j|0.307212-0.877664j|0.307212+0.877664j,nan
reproduction,20260720__uncertainty_gap,21,16,0.01,0.735282534580976,0.4859291539415424,0.31402856217491476,4+,4,False,-0.319581-0.890736j|-0.319581+0.890736j|0.307212-0.877664j|0.307212+0.877664j,nan
reproduction,20260720__uncertainty_gap,21,16,0.02,0.735282534580976,0.4859291539415424,0.31402856217491476,4+,4,False,-0.319581-0.890736j|-0.319581+0.890736j|0.307212-0.877664j|0.307212+0.877664j,nan
reproduction,20260720__uncertainty_gap,21,16,0.03,0.735282534580976,0.4859291539415424,0.31402856217491476,4+,4,False,-0.319581-0.890736j|-0.319581+0.890736j|0.307212-0.877664j|0.307212+0.877664j,nan
reproduction,20260720__solver_normalized_uncertainty,21,10,0.005,0.5213351562637794,0.05196916905860525,0.019308354153933862,4+,4,False,-0.657825-19.7064j|-0.657825+19.7064j|-0.259052|0.395806,nan
reproduction,20260720__solver_normalized_uncertainty,21,10,0.01,0.5213351562637794,0.05196916905860525,0.019308354153933862,4+,4,False,-0.657825-19.7064j|-0.657825+19.7064j|-0.259052|0.395806,nan
reproduction,20260720__solver_normalized_uncertainty,21,10,0.02,0.5213351562637794,0.05196916905860525,0.019308354153933862,2,2,True,0.0980195|0.49094,0.37032254174266127
reproduction,20260720__solver_normalized_uncertainty,21,10,0.03,0.5213351562637794,0.05196916905860525,0.019308354153933862,2,2,True,0.0980195|0.49094,0.37032254174266127
reproduction,20260720__solver_normalized_uncertainty,21,12,0.005,0.5286581916289835,0.2842121028904394,0.11271415139788007,4+,4,False,-0.901966|-0.0873855|0.73105-0.653708j|0.73105+0.653708j,nan
reproduction,20260720__solver_normalized_uncertainty,21,12,0.01,0.5286581916289835,0.2842121028904394,0.11271415139788007,4+,4,False,-0.901966|-0.0873855|0.73105-0.653708j|0.73105+0.653708j,nan
reproduction,20260720__solver_normalized_uncertainty,21,12,0.02,0.5286581916289835,0.2842121028904394,0.11271415139788007,4+,4,False,-0.901966|-0.0873855|0.73105-0.653708j|0.73105+0.653708j,nan
reproduction,20260720__solver_normalized_uncertainty,21,12,0.03,0.5286581916289835,0.2842121028904394,0.11271415139788007,4+,4,False,-0.901966|-0.0873855|0.73105-0.653708j|0.73105+0.653708j,nan
reproduction,20260720__solver_normalized_uncertainty,21,14,0.005,0.6100647744221065,0.4111495381709718,0.221680713029697,4+,4,False,-1.03139|0.453129-0.711408j|0.453129+0.711408j|0.651337,nan
reproduction,20260720__solver_normalized_uncertainty,21,14,0.01,0.6100647744221065,0.4111495381709718,0.221680713029697,4+,4,False,-1.03139|0.453129-0.711408j|0.453129+0.711408j|0.651337,nan
reproduction,20260720__solver_normalized_uncertainty,21,14,0.02,0.6100647744221065,0.4111495381709718,0.221680713029697,4+,4,False,-1.03139|0.453129-0.711408j|0.453129+0.711408j|0.651337,nan
reproduction,20260720__solver_normalized_uncertainty,21,14,0.03,0.6100647744221065,0.4111495381709718,0.221680713029697,4+,4,False,-1.03139|0.453129-0.711408j|0.453129+0.711408j|0.651337,nan
reproduction,20260720__solver_normalized_uncertainty,21,15,0.005,0.6342119690031243,0.46700107171012606,0.3047440850122071,4+,4,False,-0.891806|-0.0364547|0.640822-0.580952j|0.640822+0.580952j,nan
reproduction,20260720__solver_normalized_uncertainty,21,15,0.01,0.6342119690031243,0.46700107171012606,0.3047440850122071,4+,4,False,-0.891806|-0.0364547|0.640822-0.580952j|0.640822+0.580952j,nan
reproduction,20260720__solver_normalized_uncertainty,21,15,0.02,0.6342119690031243,0.46700107171012606,0.3047440850122071,4+,4,False,-0.891806|-0.0364547|0.640822-0.580952j|0.640822+0.580952j,nan
reproduction,20260720__solver_normalized_uncertainty,21,15,0.03,0.6342119690031243,0.46700107171012606,0.3047440850122071,4+,4,False,-0.891806|-0.0364547|0.640822-0.580952j|0.640822+0.580952j,nan
reproduction,20260720__solver_normalized_uncertainty,21,16,0.005,0.6516727256301377,0.5003864439465089,0.358556694570007,4+,4,False,-0.915664|-0.433538|0.502643-0.676338j|0.502643+0.676338j,nan
reproduction,20260720__solver_normalized_uncertainty,21,16,0.01,0.6516727256301377,0.5003864439465089,0.358556694570007,4+,4,False,-0.915664|-0.433538|0.502643-0.676338j|0.502643+0.676338j,nan
reproduction,20260720__solver_normalized_uncertainty,21,16,0.02,0.6516727256301377,0.5003864439465089,0.358556694570007,4+,4,False,-0.915664|-0.433538|0.502643-0.676338j|0.502643+0.676338j,nan
reproduction,20260720__solver_normalized_uncertainty,21,16,0.03,0.6516727256301377,0.5003864439465089,0.358556694570007,4+,4,False,-0.915664|-0.433538|0.502643-0.676338j|0.502643+0.676338j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,10,0.005,0.5175023788862063,0.06361679527908402,0.029111479115602655,4+,4,False,-1.22906|-0.520574-0.582237j|-0.520574+0.582237j|2.18261,nan
reproduction,20260720__verifier_normalized_uncertainty,21,10,0.01,0.5175023788862063,0.06361679527908402,0.029111479115602655,4+,4,False,-1.22906|-0.520574-0.582237j|-0.520574+0.582237j|2.18261,nan
reproduction,20260720__verifier_normalized_uncertainty,21,10,0.02,0.5175023788862063,0.06361679527908402,0.029111479115602655,2,2,False,-0.205492-0.515272j|-0.205492+0.515272j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,10,0.03,0.5175023788862063,0.06361679527908402,0.029111479115602655,2,2,False,-0.205492-0.515272j|-0.205492+0.515272j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,12,0.005,0.46779777147976176,0.22345378480042066,0.09353295282661511,4+,4,False,-1.40487|-0.105307-0.64058j|-0.105307+0.64058j|0.77571,nan
reproduction,20260720__verifier_normalized_uncertainty,21,12,0.01,0.46779777147976176,0.22345378480042066,0.09353295282661511,4+,4,False,-1.40487|-0.105307-0.64058j|-0.105307+0.64058j|0.77571,nan
reproduction,20260720__verifier_normalized_uncertainty,21,12,0.02,0.46779777147976176,0.22345378480042066,0.09353295282661511,4+,4,False,-1.40487|-0.105307-0.64058j|-0.105307+0.64058j|0.77571,nan
reproduction,20260720__verifier_normalized_uncertainty,21,12,0.03,0.46779777147976176,0.22345378480042066,0.09353295282661511,4+,4,False,-1.40487|-0.105307-0.64058j|-0.105307+0.64058j|0.77571,nan
reproduction,20260720__verifier_normalized_uncertainty,21,14,0.005,0.5935199138541908,0.39281618740214297,0.2000884193450206,4+,4,False,-0.783154-0.287695j|-0.783154+0.287695j|0.673188-0.569318j|0.673188+0.569318j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,14,0.01,0.5935199138541908,0.39281618740214297,0.2000884193450206,4+,4,False,-0.783154-0.287695j|-0.783154+0.287695j|0.673188-0.569318j|0.673188+0.569318j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,14,0.02,0.5935199138541908,0.39281618740214297,0.2000884193450206,4+,4,False,-0.783154-0.287695j|-0.783154+0.287695j|0.673188-0.569318j|0.673188+0.569318j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,14,0.03,0.5935199138541908,0.39281618740214297,0.2000884193450206,4+,4,False,-0.783154-0.287695j|-0.783154+0.287695j|0.673188-0.569318j|0.673188+0.569318j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,15,0.005,0.6411208537044684,0.4518447085868553,0.29035640666851265,4+,4,False,-0.718518|-0.459563|0.676072-0.54762j|0.676072+0.54762j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,15,0.01,0.6411208537044684,0.4518447085868553,0.29035640666851265,4+,4,False,-0.718518|-0.459563|0.676072-0.54762j|0.676072+0.54762j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,15,0.02,0.6411208537044684,0.4518447085868553,0.29035640666851265,4+,4,False,-0.718518|-0.459563|0.676072-0.54762j|0.676072+0.54762j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,15,0.03,0.6411208537044684,0.4518447085868553,0.29035640666851265,4+,4,False,-0.718518|-0.459563|0.676072-0.54762j|0.676072+0.54762j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,16,0.005,0.6845570073444104,0.48007956266337204,0.3343175639880291,4+,4,False,-0.841879-0.323176j|-0.841879+0.323176j|0.580762-0.696461j|0.580762+0.696461j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,16,0.01,0.6845570073444104,0.48007956266337204,0.3343175639880291,4+,4,False,-0.841879-0.323176j|-0.841879+0.323176j|0.580762-0.696461j|0.580762+0.696461j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,16,0.02,0.6845570073444104,0.48007956266337204,0.3343175639880291,4+,4,False,-0.841879-0.323176j|-0.841879+0.323176j|0.580762-0.696461j|0.580762+0.696461j,nan
reproduction,20260720__verifier_normalized_uncertainty,21,16,0.03,0.6845570073444104,0.48007956266337204,0.3343175639880291,4+,4,False,-0.841879-0.323176j|-0.841879+0.323176j|0.580762-0.696461j|0.580762+0.696461j,nan
reproduction,20260720__normalized_uncertainty_gap,21,10,0.005,0.655060693876274,0.3221354524934084,0.15859610966259266,4+,4,False,-0.313495|0.0844603|0.108205-0.633451j|0.108205+0.633451j,nan
reproduction,20260720__normalized_uncertainty_gap,21,10,0.01,0.655060693876274,0.3221354524934084,0.15859610966259266,4+,4,False,-0.313495|0.0844603|0.108205-0.633451j|0.108205+0.633451j,nan
reproduction,20260720__normalized_uncertainty_gap,21,10,0.02,0.655060693876274,0.3221354524934084,0.15859610966259266,4+,4,False,-0.313495|0.0844603|0.108205-0.633451j|0.108205+0.633451j,nan
reproduction,20260720__normalized_uncertainty_gap,21,10,0.03,0.655060693876274,0.3221354524934084,0.15859610966259266,4+,4,False,-0.313495|0.0844603|0.108205-0.633451j|0.108205+0.633451j,nan
reproduction,20260720__normalized_uncertainty_gap,21,12,0.005,0.6665707517619981,0.469414487801458,0.27913801146888245,4+,4,False,-0.929585|-0.423956|0.434566-0.695254j|0.434566+0.695254j,nan
reproduction,20260720__normalized_uncertainty_gap,21,12,0.01,0.6665707517619981,0.469414487801458,0.27913801146888245,4+,4,False,-0.929585|-0.423956|0.434566-0.695254j|0.434566+0.695254j,nan
reproduction,20260720__normalized_uncertainty_gap,21,12,0.02,0.6665707517619981,0.469414487801458,0.27913801146888245,4+,4,False,-0.929585|-0.423956|0.434566-0.695254j|0.434566+0.695254j,nan
reproduction,20260720__normalized_uncertainty_gap,21,12,0.03,0.6665707517619981,0.469414487801458,0.27913801146888245,4+,4,False,-0.929585|-0.423956|0.434566-0.695254j|0.434566+0.695254j,nan
reproduction,20260720__normalized_uncertainty_gap,21,14,0.005,0.6867979941176581,0.4696680322081858,0.29075600165036974,4+,4,False,-1.01339|0.351548|0.441043-0.727577j|0.441043+0.727577j,nan
reproduction,20260720__normalized_uncertainty_gap,21,14,0.01,0.6867979941176581,0.4696680322081858,0.29075600165036974,4+,4,False,-1.01339|0.351548|0.441043-0.727577j|0.441043+0.727577j,nan
reproduction,20260720__normalized_uncertainty_gap,21,14,0.02,0.6867979941176581,0.4696680322081858,0.29075600165036974,4+,4,False,-1.01339|0.351548|0.441043-0.727577j|0.441043+0.727577j,nan
reproduction,20260720__normalized_uncertainty_gap,21,14,0.03,0.6867979941176581,0.4696680322081858,0.29075600165036974,4+,4,False,-1.01339|0.351548|0.441043-0.727577j|0.441043+0.727577j,nan
reproduction,20260720__normalized_uncertainty_gap,21,15,0.005,0.6966924681618514,0.5147108956366818,0.33970651669363017,4+,4,False,-0.636047|-0.293608|0.644991-0.64116j|0.644991+0.64116j,nan
reproduction,20260720__normalized_uncertainty_gap,21,15,0.01,0.6966924681618514,0.5147108956366818,0.33970651669363017,4+,4,False,-0.636047|-0.293608|0.644991-0.64116j|0.644991+0.64116j,nan
reproduction,20260720__normalized_uncertainty_gap,21,15,0.02,0.6966924681618514,0.5147108956366818,0.33970651669363017,4+,4,False,-0.636047|-0.293608|0.644991-0.64116j|0.644991+0.64116j,nan
reproduction,20260720__normalized_uncertainty_gap,21,15,0.03,0.6966924681618514,0.5147108956366818,0.33970651669363017,4+,4,False,-0.636047|-0.293608|0.644991-0.64116j|0.644991+0.64116j,nan
reproduction,20260720__normalized_uncertainty_gap,21,16,0.005,0.6766787032208751,0.5129957627358835,0.35998199700837025,4+,4,False,-1.02087|0.145469-0.756137j|0.145469+0.756137j|0.562266,nan
reproduction,20260720__normalized_uncertainty_gap,21,16,0.01,0.6766787032208751,0.5129957627358835,0.35998199700837025,4+,4,False,-1.02087|0.145469-0.756137j|0.145469+0.756137j|0.562266,nan
reproduction,20260720__normalized_uncertainty_gap,21,16,0.02,0.6766787032208751,0.5129957627358835,0.35998199700837025,4+,4,False,-1.02087|0.145469-0.756137j|0.145469+0.756137j|0.562266,nan
reproduction,20260720__normalized_uncertainty_gap,21,16,0.03,0.6766787032208751,0.5129957627358835,0.35998199700837025,4+,4,False,-1.02087|0.145469-0.756137j|0.145469+0.756137j|0.562266,nan
